"id","nct_id","name","downcase_name"
48554983,"NCT03053492","Stroke","stroke"
48877415,"NCT03053622","Healthy","healthy"
49305299,"NCT03053765","Depression","depression"
48892020,"NCT03054025","Breast Cancer","breast cancer"
49049663,"NCT03054064","Stroke","stroke"
48568645,"NCT03054220","Healthy","healthy"
48752831,"NCT03054363","Breast Cancer","breast cancer"
48606743,"NCT03054415","Healthy","healthy"
48820547,"NCT03054740","Pain","pain"
49391350,"NCT03054844","Pain","pain"
48552473,"NCT03054974","Stroke","stroke"
49047605,"NCT03055468","Depression","depression"
48649895,"NCT03055546","Healthy","healthy"
48715071,"NCT03055754","Obesity","obesity"
49011732,"NCT03055780","Coronary Artery Disease","coronary artery disease"
49066714,"NCT03055910","Coronary Artery Disease","coronary artery disease"
48620976,"NCT03056170","Healthy","healthy"
48606867,"NCT03056183","Depression","depression"
48938217,"NCT03056287","Stroke","stroke"
49018007,"NCT03056638","Prostate Cancer","prostate cancer"
49385361,"NCT03056703","Pain","pain"
49119749,"NCT03056755","Breast Cancer","breast cancer"
48491585,"NCT03056846","Healthy","healthy"
49344154,"NCT03056898","Healthy","healthy"
48910489,"NCT03056937","Obesity","obesity"
49206872,"NCT03056963","Depression","depression"
48564282,"NCT03057561","Coronary Artery Disease","coronary artery disease"
49381802,"NCT03057691","Depression","depression"
48683708,"NCT03058029","Obesity","obesity"
49251043,"NCT03058120","Coronary Artery Disease","coronary artery disease"
49155739,"NCT03058133","Healthy","healthy"
48856680,"NCT03058159","Healthy","healthy"
48803592,"NCT03058172","Healthy","healthy"
48983465,"NCT03058289","Breast Cancer","breast cancer"
48821861,"NCT03058302","Depression","depression"
49053188,"NCT03058367","Obesity","obesity"
48972652,"NCT03058419","Healthy","healthy"
48891964,"NCT03058510","Coronary Artery Disease","coronary artery disease"
49004862,"NCT03058627","Coronary Artery Disease","coronary artery disease"
48495700,"NCT03058770","Stroke","stroke"
49389322,"NCT03058796","Stroke","stroke"
48803107,"NCT03058822","Healthy","healthy"
49146614,"NCT03058874","Hypertension","hypertension"
48884054,"NCT03058939","Breast Cancer","breast cancer"
49146340,"NCT03058952","Pain","pain"
49146341,"NCT03058952","Depression","depression"
48691509,"NCT03059225","Stroke","stroke"
48773422,"NCT03059303","Healthy","healthy"
48805293,"NCT03059472","Obesity","obesity"
48840811,"NCT03059576","Healthy","healthy"
49329467,"NCT03059758","Healthy","healthy"
48880328,"NCT03060031","Pain","pain"
49275505,"NCT03060096","Cancer","cancer"
49067945,"NCT03060291","Depression","depression"
48626190,"NCT03060356","Breast Cancer","breast cancer"
48622987,"NCT03060525","Obesity","obesity"
48523765,"NCT03060798","Healthy","healthy"
48921444,"NCT03060863","Obesity","obesity"
48496456,"NCT03060941","Breast Cancer","breast cancer"
49058526,"NCT03061240","Pain","pain"
48635385,"NCT03061305","Cancer","cancer"
48795889,"NCT03061370","Obesity","obesity"
49375917,"NCT03061539","Prostate Cancer","prostate cancer"
48882087,"NCT03061760","Prostate Cancer","prostate cancer"
48612451,"NCT03062072","Cancer","cancer"
48612453,"NCT03062072","Breast Cancer","breast cancer"
48525922,"NCT03062202","Depression","depression"
49076735,"NCT03062215","Depression","depression"
49292905,"NCT03062254","Prostate Cancer","prostate cancer"
48649072,"NCT03062345","Stroke","stroke"
48981074,"NCT03062423","Healthy","healthy"
48522141,"NCT03062462","Coronary Artery Disease","coronary artery disease"
48626393,"NCT03062488","Pain","pain"
48716783,"NCT03062592","Obesity","obesity"
48859682,"NCT03062878","Breast Cancer","breast cancer"
49010191,"NCT03062930","Stroke","stroke"
48662682,"NCT03063151","Stroke","stroke"
49368714,"NCT03063476","Healthy","healthy"
49145396,"NCT03063502","Healthy","healthy"
49163835,"NCT03063606","Obesity","obesity"
49133276,"NCT03063645","Healthy","healthy"
48750487,"NCT03063749","Coronary Artery Disease","coronary artery disease"
49221411,"NCT03063905","Pain","pain"
48544551,"NCT03063970","Stroke","stroke"
48995683,"NCT03064178","Pain","pain"
48791665,"NCT03064295","Coronary Artery Disease","coronary artery disease"
48562450,"NCT03064503","Healthy","healthy"
48851892,"NCT03065010","Breast Cancer","breast cancer"
49072637,"NCT03065153","Stroke","stroke"
49072638,"NCT03065153","Healthy","healthy"
48558216,"NCT03065335","Depression","depression"
48784210,"NCT03065712","Breast Cancer","breast cancer"
48515227,"NCT03066050","Coronary Artery Disease","coronary artery disease"
48803252,"NCT03066141","Coronary Artery Disease","coronary artery disease"
49174821,"NCT03066323","Healthy","healthy"
48497959,"NCT03066531","Obesity","obesity"
48834838,"NCT03066687","Healthy","healthy"
49053408,"NCT03066856","Breast Cancer","breast cancer"
48663730,"NCT03066882","Obesity","obesity"
49302900,"NCT03067233","Healthy","healthy"
49211398,"NCT03067376","Healthy","healthy"
49169233,"NCT03067402","Coronary Artery Disease","coronary artery disease"
49041660,"NCT03067688","Hypertension","hypertension"
48918420,"NCT03067818","Stroke","stroke"
48535632,"NCT03068013","Depression","depression"
48989543,"NCT03068039","Healthy","healthy"
48553869,"NCT03068286","Depression","depression"
48727357,"NCT03068364","Hypertension","hypertension"
48634148,"NCT03068676","Depression","depression"
49287620,"NCT03069105","Cancer","cancer"
49024697,"NCT03069261","Breast Cancer","breast cancer"
49201054,"NCT03069287","Cancer","cancer"
48949558,"NCT03069417","Depression","depression"
49328212,"NCT03069443","Hypertension","hypertension"
49387988,"NCT03069690","Obesity","obesity"
48753683,"NCT03069911","Depression","depression"
48844789,"NCT03070054","Pain","pain"
49105719,"NCT03070145","Prostate Cancer","prostate cancer"
49186453,"NCT03070171","Healthy","healthy"
48546411,"NCT03070184","Healthy","healthy"
49017231,"NCT03070236","Breast Cancer","breast cancer"
49047426,"NCT03070340","Breast Cancer","breast cancer"
48581117,"NCT03070483","Hypertension","hypertension"
48807639,"NCT03071380","Healthy","healthy"
48932744,"NCT03071562","Depression","depression"
49049707,"NCT03071640","Cancer","cancer"
49059697,"NCT03071679","Healthy","healthy"
48755369,"NCT03071718","Obesity","obesity"
49347376,"NCT03071770","Healthy","healthy"
49376511,"NCT03072212","Stroke","stroke"
48595455,"NCT03072316","Breast Cancer","breast cancer"
49174774,"NCT03072394","Coronary Artery Disease","coronary artery disease"
49069909,"NCT03072420","Healthy","healthy"
48668638,"NCT03072524","Stroke","stroke"
48745679,"NCT03072602","Healthy","healthy"
49263785,"NCT03072797","Coronary Artery Disease","coronary artery disease"
49263787,"NCT03072797","Stroke","stroke"
48490411,"NCT03072901","Obesity","obesity"
48523369,"NCT03072940","Healthy","healthy"
49369036,"NCT03072966","Breast Cancer","breast cancer"
48971378,"NCT03073395","Prostate Cancer","prostate cancer"
48578040,"NCT03073499","Cancer","cancer"
49286117,"NCT03074019","Healthy","healthy"
48778534,"NCT03074162","Healthy","healthy"
49269574,"NCT03074240","Obesity","obesity"
48971466,"NCT03074253","Coronary Artery Disease","coronary artery disease"
48769603,"NCT03074305","Coronary Artery Disease","coronary artery disease"
49074384,"NCT03074604","Stroke","stroke"
49074387,"NCT03074604","Coronary Artery Disease","coronary artery disease"
49113593,"NCT03074643","Obesity","obesity"
48523804,"NCT03074812","Depression","depression"
48741383,"NCT03075085","Obesity","obesity"
49207891,"NCT03075124","Coronary Artery Disease","coronary artery disease"
49138367,"NCT03075228","Obesity","obesity"
48547955,"NCT03075293","Pain","pain"
49009094,"NCT03075371","Healthy","healthy"
49188176,"NCT03075488","Obesity","obesity"
48729836,"NCT03075566","Coronary Artery Disease","coronary artery disease"
48805838,"NCT03075735","Prostate Cancer","prostate cancer"
49206204,"NCT03075995","Breast Cancer","breast cancer"
48666944,"NCT03076073","Obesity","obesity"
49198509,"NCT03076086","Healthy","healthy"
48805019,"NCT03076125","Stroke","stroke"
48792533,"NCT03076190","Breast Cancer","breast cancer"
49103989,"NCT03076242","Prostate Cancer","prostate cancer"
49376136,"NCT03076424","Obesity","obesity"
48794551,"NCT03077126","Prostate Cancer","prostate cancer"
48514910,"NCT03077191","Breast Cancer","breast cancer"
48762900,"NCT03077295","Obesity","obesity"
48694467,"NCT03077360","Obesity","obesity"
49059952,"NCT03077386","Hypertension","hypertension"
48844166,"NCT03077399","Stroke","stroke"
48523830,"NCT03077984","Stroke","stroke"
48793448,"NCT03078036","Breast Cancer","breast cancer"
48947545,"NCT03078257","Coronary Artery Disease","coronary artery disease"
48741457,"NCT03078465","Coronary Artery Disease","coronary artery disease"
48929518,"NCT03078608","Cancer","cancer"
49340177,"NCT03078660","Obesity","obesity"
48773217,"NCT03078673","Healthy","healthy"
48635366,"NCT03078751","Breast Cancer","breast cancer"
49217111,"NCT03079219","Breast Cancer","breast cancer"
49366895,"NCT03079323","Prostate Cancer","prostate cancer"
48815808,"NCT03079557","Obesity","obesity"
48985256,"NCT03079635","Obesity","obesity"
49227747,"NCT03079895","Depression","depression"
49000992,"NCT03080025","Depression","depression"
48526403,"NCT03080116","Prostate Cancer","prostate cancer"
49251165,"NCT03080155","Breast Cancer","breast cancer"
49322926,"NCT03080454","Stroke","stroke"
48657935,"NCT03080493","Pain","pain"
48760625,"NCT03080987","Healthy","healthy"
49343102,"NCT03081065","Depression","depression"
48972955,"NCT03081234","Breast Cancer","breast cancer"
49320698,"NCT03081312","Cancer","cancer"
48920793,"NCT03081481","Prostate Cancer","prostate cancer"
49355989,"NCT03081507","Breast Cancer","breast cancer"
49376403,"NCT03081585","Healthy","healthy"
48895077,"NCT03081767","Cancer","cancer"
49232678,"NCT03081884","Cancer","cancer"
48742445,"NCT03082001","Pain","pain"
49186710,"NCT03082183","Healthy","healthy"
48551267,"NCT03082209","Cancer","cancer"
48895616,"NCT03082274","Prostate Cancer","prostate cancer"
49207671,"NCT03082352","Healthy","healthy"
49315563,"NCT03082378","Obesity","obesity"
48884576,"NCT03082456","Breast Cancer","breast cancer"
48642770,"NCT03082612","Cancer","cancer"
48901092,"NCT03082781","Obesity","obesity"
49384138,"NCT03082794","Obesity","obesity"
48820683,"NCT03082807","Obesity","obesity"
49212766,"NCT03083145","Obesity","obesity"
49389487,"NCT03083288","Breast Cancer","breast cancer"
48522216,"NCT03083314","Breast Cancer","breast cancer"
48575925,"NCT03083405","Hypertension","hypertension"
48903048,"NCT03083548","Pain","pain"
49038615,"NCT03083561","Healthy","healthy"
48514028,"NCT03083587","Obesity","obesity"
49159156,"NCT03083782","Healthy","healthy"
48952010,"NCT03083977","Pain","pain"
49285468,"NCT03083990","Healthy","healthy"
49349842,"NCT03084029","Healthy","healthy"
49087353,"NCT03084237","Breast Cancer","breast cancer"
48657291,"NCT03084276","Healthy","healthy"
49070729,"NCT03084302","Obesity","obesity"
49070730,"NCT03084302","Hypertension","hypertension"
48978754,"NCT03084367","Coronary Artery Disease","coronary artery disease"
48757374,"NCT03084523","Stroke","stroke"
48722133,"NCT03084536","Breast Cancer","breast cancer"
49361957,"NCT03084588","Pain","pain"
49054898,"NCT03084757","Cancer","cancer"
48908748,"NCT03084822","Hypertension","hypertension"
48908752,"NCT03084822","Obesity","obesity"
49155845,"NCT03084848","Healthy","healthy"
49196559,"NCT03084913","Prostate Cancer","prostate cancer"
48540778,"NCT03084939","Breast Cancer","breast cancer"
49263754,"NCT03085095","Prostate Cancer","prostate cancer"
48846505,"NCT03085160","Obesity","obesity"
49211876,"NCT03085472","Stroke","stroke"
48587042,"NCT03085498","Hypertension","hypertension"
49197299,"NCT03085511","Obesity","obesity"
49375141,"NCT03085589","Obesity","obesity"
48677245,"NCT03085654","Healthy","healthy"
49192319,"NCT03085888","Cancer","cancer"
49383925,"NCT03085927","Cancer","cancer"
48588982,"NCT03086161","Obesity","obesity"
48989074,"NCT03086551","Stroke","stroke"
48683850,"NCT03086577","Pain","pain"
48591743,"NCT03086863","Stroke","stroke"
48868781,"NCT03086980","Depression","depression"
48738647,"NCT03087006","Depression","depression"
49160286,"NCT03087175","Coronary Artery Disease","coronary artery disease"
49215722,"NCT03087292","Coronary Artery Disease","coronary artery disease"
49048077,"NCT03087422","Cancer","cancer"
48941117,"NCT03087435","Depression","depression"
48637501,"NCT03087461","Breast Cancer","breast cancer"
49224003,"NCT03087903","Prostate Cancer","prostate cancer"
48642336,"NCT03087994","Obesity","obesity"
48827082,"NCT03088332","Obesity","obesity"
48753749,"NCT03088514","Hypertension","hypertension"
49171307,"NCT03088644","Healthy","healthy"
49148387,"NCT03088683","Obesity","obesity"
48771276,"NCT03088904","Healthy","healthy"
48779043,"NCT03089177","Cancer","cancer"
48779044,"NCT03089177","Obesity","obesity"
49368521,"NCT03089203","Prostate Cancer","prostate cancer"
49177146,"NCT03089333","Hypertension","hypertension"
49177149,"NCT03089333","Obesity","obesity"
49286120,"NCT03089385","Hypertension","hypertension"
48901172,"NCT03089398","Coronary Artery Disease","coronary artery disease"
48635316,"NCT03089502","Breast Cancer","breast cancer"
49157776,"NCT03089554","Cancer","cancer"
48648096,"NCT03089736","Pain","pain"
49259848,"NCT03090360","Healthy","healthy"
48921433,"NCT03090568","Hypertension","hypertension"
49048891,"NCT03090724","Hypertension","hypertension"
48677255,"NCT03091231","Prostate Cancer","prostate cancer"
48652177,"NCT03091582","Depression","depression"
48533006,"NCT03091647","Breast Cancer","breast cancer"
49244441,"NCT03091725","Obesity","obesity"
48837036,"NCT03091920","Hypertension","hypertension"
48742996,"NCT03092050","Depression","depression"
48842520,"NCT03092076","Healthy","healthy"
49100295,"NCT03092232","Healthy","healthy"
49157265,"NCT03092479","Obesity","obesity"
49074772,"NCT03092570","Stroke","stroke"
49218803,"NCT03092635","Breast Cancer","breast cancer"
49021137,"NCT03092778","Obesity","obesity"
48548618,"NCT03092960","Obesity","obesity"
49004677,"NCT03093142","Stroke","stroke"
48963961,"NCT03093272","Prostate Cancer","prostate cancer"
48700063,"NCT03093350","Breast Cancer","breast cancer"
48603946,"NCT03093428","Prostate Cancer","prostate cancer"
49074276,"NCT03093441","Healthy","healthy"
48589110,"NCT03093467","Depression","depression"
48614790,"NCT03093532","Hypertension","hypertension"
49200022,"NCT03094286","Cancer","cancer"
49130810,"NCT03094377","Stroke","stroke"
48647693,"NCT03094624","Healthy","healthy"
49242532,"NCT03094741","Cancer","cancer"
48728525,"NCT03094871","Depression","depression"
48775901,"NCT03094936","Obesity","obesity"
48904278,"NCT03095222","Pain","pain"
49075252,"NCT03095352","Breast Cancer","breast cancer"
49000281,"NCT03095664","Obesity","obesity"
49224242,"NCT03095729","Healthy","healthy"
48948487,"NCT03095755","Stroke","stroke"
48719164,"NCT03095794","Healthy","healthy"
49090469,"NCT03095807","Obesity","obesity"
49320641,"NCT03095833","Healthy","healthy"
49296700,"NCT03096041","Breast Cancer","breast cancer"
49186965,"NCT03096093","Cancer","cancer"
48560185,"NCT03096119","Hypertension","hypertension"
48616552,"NCT03096132","Obesity","obesity"
48997035,"NCT03096158","Coronary Artery Disease","coronary artery disease"
48627773,"NCT03096262","Stroke","stroke"
48540421,"NCT03096301","Pain","pain"
49241947,"NCT03096340","Cancer","cancer"
49110232,"NCT03096353","Pain","pain"
49090804,"NCT03096535","Obesity","obesity"
48716131,"NCT03096730","Pain","pain"
49205353,"NCT03096873","Obesity","obesity"
48829591,"NCT03096886","Depression","depression"
48994638,"NCT03097146","Stroke","stroke"
49328476,"NCT03097172","Coronary Artery Disease","coronary artery disease"
48572652,"NCT03097237","Obesity","obesity"
48632815,"NCT03097458","Cancer","cancer"
49379200,"NCT03097653","Breast Cancer","breast cancer"
49230383,"NCT03097965","Obesity","obesity"
49050821,"NCT03098056","Obesity","obesity"
48998553,"NCT03098160","Prostate Cancer","prostate cancer"
49007478,"NCT03098212","Pain","pain"
49176001,"NCT03098433","Healthy","healthy"
48838092,"NCT03098576","Cancer","cancer"
49030160,"NCT03098654","Hypertension","hypertension"
48728735,"NCT03098836","Prostate Cancer","prostate cancer"
